textbox22,Textbox9
generated on 20/03/2020 13:55:10 UTC,Data from: All sites

Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
North Macedonia,European Region of WHO,South West Europe,2020,4,2020-01-20,2020-01-26,,57,0,17,5,,3,25,0,3,6,9,34,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,5,2020-01-27,2020-02-02,,80,0,18,7,,1,26,0,18,5,23,49,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,6,2020-02-03,2020-02-09,,108,0,16,17,,2,35,0,23,11,34,69,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,7,2020-02-10,2020-02-16,,91,0,13,23,,1,37,0,24,1,25,62,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,8,2020-02-17,2020-02-23,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,9,2020-02-24,2020-03-01,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,10,2020-03-02,2020-03-08,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,11,2020-03-09,2020-03-15,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,12,2020-03-16,2020-03-22,,,,,,,,,,,,,,,No Report
Norway,European Region of WHO,Northern Europe,2019,1,2018-12-31,2019-01-06,,5084,0,129,27,,446,602,2,0,5,7,609,,No Report
Norway,European Region of WHO,Northern Europe,2019,2,2019-01-07,2019-01-13,,7615,0,182,37,,671,890,1,0,8,9,899,,No Report
Norway,European Region of WHO,Northern Europe,2019,3,2019-01-14,2019-01-20,,7093,0,157,45,,761,963,2,0,11,13,976,,No Report
Norway,European Region of WHO,Northern Europe,2019,4,2019-01-21,2019-01-27,,7633,0,201,61,,1136,1398,2,1,10,13,1411,,No Report
Norway,European Region of WHO,Northern Europe,2019,5,2019-01-28,2019-02-03,,7894,0,216,51,,1493,1760,0,2,9,11,1771,,No Report
Norway,European Region of WHO,Northern Europe,2019,6,2019-02-04,2019-02-10,,8389,0,269,76,,1752,2097,1,1,6,8,2105,,No Report
Norway,European Region of WHO,Northern Europe,2019,7,2019-02-11,2019-02-17,,8901,0,286,92,,2092,2470,0,0,6,6,2476,,No Report
Norway,European Region of WHO,Northern Europe,2019,8,2019-02-18,2019-02-24,,8370,0,200,131,,1885,2216,0,1,2,3,2219,,No Report
Norway,European Region of WHO,Northern Europe,2019,9,2019-02-25,2019-03-03,,7366,0,191,128,,1323,1642,0,0,5,5,1647,,No Report
Norway,European Region of WHO,Northern Europe,2019,10,2019-03-04,2019-03-10,,6809,0,111,102,,914,1127,0,1,5,6,1133,,No Report
Norway,European Region of WHO,Northern Europe,2019,11,2019-03-11,2019-03-17,,6224,0,92,94,,724,910,0,1,5,6,916,,No Report
Norway,European Region of WHO,Northern Europe,2019,12,2019-03-18,2019-03-24,,5929,0,92,93,,691,876,1,1,2,4,880,,No Report
Norway,European Region of WHO,Northern Europe,2019,13,2019-03-25,2019-03-31,,5302,0,81,89,,540,710,1,0,4,5,715,,No Report
Norway,European Region of WHO,Northern Europe,2019,14,2019-04-01,2019-04-07,,5041,0,41,107,,364,512,1,0,2,3,515,,No Report
Norway,European Region of WHO,Northern Europe,2019,15,2019-04-08,2019-04-14,,4877,0,32,117,,256,405,0,2,3,5,410,,No Report
Norway,European Region of WHO,Northern Europe,2019,16,2019-04-15,2019-04-21,,2548,0,30,62,,127,219,0,2,3,5,224,,No Report
Norway,European Region of WHO,Northern Europe,2019,17,2019-04-22,2019-04-28,,3801,0,18,70,,123,211,1,4,2,7,218,,No Report
Norway,European Region of WHO,Northern Europe,2019,18,2019-04-29,2019-05-05,,3610,0,10,52,,65,127,6,4,8,18,145,,No Report
Norway,European Region of WHO,Northern Europe,2019,19,2019-05-06,2019-05-12,,3981,0,6,30,,59,95,0,2,3,5,100,,No Report
Norway,European Region of WHO,Northern Europe,2019,20,2019-05-13,2019-05-19,,3505,0,27,44,,22,93,2,0,3,5,98,,No Report
Norway,European Region of WHO,Northern Europe,2019,21,2019-05-20,2019-05-26,,2526,0,8,51,,25,84,1,1,0,2,86,,No Report
Norway,European Region of WHO,Northern Europe,2019,22,2019-05-27,2019-06-02,,2221,0,5,17,,21,43,0,0,1,1,44,,No Report
Norway,European Region of WHO,Northern Europe,2019,23,2019-06-03,2019-06-09,,1292,0,2,20,,5,27,1,1,1,3,30,,No Report
Norway,European Region of WHO,Northern Europe,2019,24,2019-06-10,2019-06-16,,998,0,2,18,,0,20,0,1,2,3,23,,No Report
Norway,European Region of WHO,Northern Europe,2019,25,2019-06-17,2019-06-23,,1261,0,6,13,,3,22,0,0,1,1,23,,No Report
Norway,European Region of WHO,Northern Europe,2019,26,2019-06-24,2019-06-30,,1243,0,3,5,,11,19,0,1,1,2,21,,No Report
Norway,European Region of WHO,Northern Europe,2019,27,2019-07-01,2019-07-07,,1212,0,0,11,,4,15,0,0,1,1,16,,No Report
Norway,European Region of WHO,Northern Europe,2019,28,2019-07-08,2019-07-14,,933,0,1,9,,4,14,0,1,1,2,16,,No Report
Norway,European Region of WHO,Northern Europe,2019,29,2019-07-15,2019-07-21,,492,0,2,5,,1,8,0,0,0,0,8,,No Report
Norway,European Region of WHO,Northern Europe,2019,30,2019-07-22,2019-07-28,,651,0,3,3,,0,6,0,2,4,6,12,,No Report
Norway,European Region of WHO,Northern Europe,2019,31,2019-07-29,2019-08-04,,895,0,0,14,,0,14,0,3,0,3,17,,No Report
Norway,European Region of WHO,Northern Europe,2019,32,2019-08-05,2019-08-11,,988,0,0,4,,4,8,0,0,0,0,8,,No Report
Norway,European Region of WHO,Northern Europe,2019,33,2019-08-12,2019-08-18,,450,0,5,5,,0,10,0,1,0,1,11,,No Report
Norway,European Region of WHO,Northern Europe,2019,34,2019-08-19,2019-08-25,,709,0,2,3,,2,7,0,2,0,2,9,,No Report
Norway,European Region of WHO,Northern Europe,2019,35,2019-08-26,2019-09-01,,507,0,7,5,,0,12,0,1,0,1,13,,No Report
Norway,European Region of WHO,Northern Europe,2019,36,2019-09-02,2019-09-08,,814,0,1,3,,5,9,0,0,0,0,9,,No Report
Norway,European Region of WHO,Northern Europe,2019,37,2019-09-09,2019-09-15,,1237,0,2,2,,5,9,0,0,2,2,11,,No Report
Norway,European Region of WHO,Northern Europe,2019,38,2019-09-16,2019-09-22,,1207,0,0,10,,1,11,0,1,1,2,13,,No Report
Norway,European Region of WHO,Northern Europe,2019,39,2019-09-23,2019-09-29,,464,0,0,1,,1,2,0,0,2,2,4,,No Report
Norway,European Region of WHO,Northern Europe,2019,40,2019-09-30,2019-10-06,,3670,0,1,1,,15,17,0,3,6,9,26,,No Report
Norway,European Region of WHO,Northern Europe,2019,41,2019-10-07,2019-10-13,,3837,0,0,5,,10,15,0,1,2,3,18,,No Report
Norway,European Region of WHO,Northern Europe,2019,42,2019-10-14,2019-10-20,,4154,0,6,9,,17,32,0,3,6,9,41,,No Report
Norway,European Region of WHO,Northern Europe,2019,43,2019-10-21,2019-10-27,,4230,0,2,14,,14,30,1,4,3,8,38,,No Report
Norway,European Region of WHO,Northern Europe,2019,44,2019-10-28,2019-11-03,,4250,0,5,13,,12,30,1,9,8,18,48,,No Report
Norway,European Region of WHO,Northern Europe,2019,45,2019-11-04,2019-11-10,,4659,0,5,18,,29,52,0,5,5,10,62,,No Report
Norway,European Region of WHO,Northern Europe,2019,46,2019-11-11,2019-11-17,,4758,0,8,15,,48,71,4,5,16,25,96,,No Report
Norway,European Region of WHO,Northern Europe,2019,47,2019-11-18,2019-11-24,,4765,0,11,44,,45,100,8,10,15,33,133,,No Report
Norway,European Region of WHO,Northern Europe,2019,48,2019-11-25,2019-12-01,,4950,0,12,39,,90,141,10,9,39,58,199,,No Report
Norway,European Region of WHO,Northern Europe,2019,49,2019-12-02,2019-12-08,,5354,0,8,42,,112,162,7,22,56,85,247,,No Report
Norway,European Region of WHO,Northern Europe,2019,50,2019-12-09,2019-12-15,,6221,0,19,52,,182,253,3,34,125,162,415,,No Report
Norway,European Region of WHO,Northern Europe,2019,51,2019-12-16,2019-12-22,,6553,0,25,62,,368,455,3,41,155,199,654,,No Report
Norway,European Region of WHO,Northern Europe,2019,52,2019-12-23,2019-12-29,,3461,0,23,49,,275,347,2,28,87,117,464,,No Report
Norway,European Region of WHO,Northern Europe,2020,1,2019-12-30,2020-01-05,,5059,0,31,87,,390,508,4,37,146,187,695,,No Report
Norway,European Region of WHO,Northern Europe,2020,2,2020-01-06,2020-01-12,,7838,0,45,101,,491,637,3,50,261,314,951,,No Report
Norway,European Region of WHO,Northern Europe,2020,3,2020-01-13,2020-01-19,,7187,0,46,104,,422,572,1,43,242,286,858,,No Report
Norway,European Region of WHO,Northern Europe,2020,4,2020-01-20,2020-01-26,,6695,0,50,92,,499,641,0,66,301,367,1008,,No Report
Norway,European Region of WHO,Northern Europe,2020,5,2020-01-27,2020-02-02,,6988,0,77,79,,529,685,4,62,429,495,1180,,No Report
Norway,European Region of WHO,Northern Europe,2020,6,2020-02-03,2020-02-09,,7338,0,53,85,,699,837,3,62,533,598,1435,,No Report
Norway,European Region of WHO,Northern Europe,2020,7,2020-02-10,2020-02-16,,7493,0,50,103,,772,925,2,62,606,670,1595,,No Report
Norway,European Region of WHO,Northern Europe,2020,8,2020-02-17,2020-02-23,,7638,0,50,83,,787,920,1,45,633,679,1599,,No Report
Norway,European Region of WHO,Northern Europe,2020,9,2020-02-24,2020-03-01,,7124,0,46,63,,641,750,0,39,613,652,1402,,No Report
Norway,European Region of WHO,Northern Europe,2020,10,2020-03-02,2020-03-08,,7309,0,45,45,,567,657,0,15,472,487,1144,,No Report
Norway,European Region of WHO,Northern Europe,2020,11,2020-03-09,2020-03-15,,,,,,,,,,,,,,,No Report
Norway,European Region of WHO,Northern Europe,2020,12,2020-03-16,2020-03-22,,,,,,,,,,,,,,,No Report
Poland,European Region of WHO,Eastern Europe,2019,1,2018-12-31,2019-01-06,,55,0,9,0,,3,12,0,0,0,0,12,,No Report
Poland,European Region of WHO,Eastern Europe,2019,2,2019-01-07,2019-01-13,,116,0,38,0,,11,49,0,0,0,0,49,,No Report
Poland,European Region of WHO,Eastern Europe,2019,3,2019-01-14,2019-01-20,,232,0,61,1,,17,79,0,0,0,0,79,,No Report
Poland,European Region of WHO,Eastern Europe,2019,4,2019-01-21,2019-01-27,,368,0,165,2,,26,193,0,0,3,3,196,,No Report
Poland,European Region of WHO,Eastern Europe,2019,5,2019-01-28,2019-02-03,,477,0,219,7,,26,252,0,0,5,5,257,,No Report
Poland,European Region of WHO,Eastern Europe,2019,6,2019-02-04,2019-02-10,,594,0,227,5,,68,300,0,0,4,4,304,,No Report
Poland,European Region of WHO,Eastern Europe,2019,7,2019-02-11,2019-02-17,,671,0,216,5,,58,279,0,0,0,0,279,,No Report
Poland,European Region of WHO,Eastern Europe,2019,8,2019-02-18,2019-02-24,,502,0,97,5,,70,172,0,0,4,4,176,,No Report
Poland,European Region of WHO,Eastern Europe,2019,9,2019-02-25,2019-03-03,,405,0,75,3,,46,124,0,0,1,1,125,,No Report
Poland,European Region of WHO,Eastern Europe,2019,10,2019-03-04,2019-03-10,,320,0,53,0,,43,96,0,0,0,0,96,,No Report
Poland,European Region of WHO,Eastern Europe,2019,11,2019-03-11,2019-03-17,,218,0,25,2,,30,57,0,0,0,0,57,,No Report
Poland,European Region of WHO,Eastern Europe,2019,12,2019-03-18,2019-03-24,,175,0,24,4,,19,47,0,0,0,0,47,,No Report
Poland,European Region of WHO,Eastern Europe,2019,13,2019-03-25,2019-03-31,,120,0,8,0,,18,26,0,0,0,0,26,,No Report
Poland,European Region of WHO,Eastern Europe,2019,14,2019-04-01,2019-04-07,,98,0,4,1,,9,14,0,0,0,0,14,,No Report
Poland,European Region of WHO,Eastern Europe,2019,15,2019-04-08,2019-04-14,,90,0,3,0,,5,8,0,0,0,0,8,,No Report
Poland,European Region of WHO,Eastern Europe,2019,16,2019-04-15,2019-04-21,,82,0,12,0,,18,30,0,0,0,0,30,,No Report
Poland,European Region of WHO,Eastern Europe,2019,17,2019-04-22,2019-04-28,,47,0,0,0,,3,3,0,0,0,0,3,,No Report
Poland,European Region of WHO,Eastern Europe,2019,18,2019-04-29,2019-05-05,,17,0,0,0,,2,2,0,0,0,0,2,,No Report
Poland,European Region of WHO,Eastern Europe,2019,19,2019-05-06,2019-05-12,,56,0,0,0,,1,1,0,0,0,0,1,,No Report
Poland,European Region of WHO,Eastern Europe,2019,20,2019-05-13,2019-05-19,,37,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2019,21,2019-05-20,2019-05-26,,34,0,0,0,,1,1,0,0,0,0,1,,No Report
Poland,European Region of WHO,Eastern Europe,2019,22,2019-05-27,2019-06-02,,27,0,0,0,,2,2,0,0,0,0,2,,No Report
Poland,European Region of WHO,Eastern Europe,2019,23,2019-06-03,2019-06-09,,16,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2019,24,2019-06-10,2019-06-16,,19,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2019,25,2019-06-17,2019-06-23,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2019,26,2019-06-24,2019-06-30,,16,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2019,27,2019-07-01,2019-07-07,,19,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2019,28,2019-07-08,2019-07-14,,21,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2019,29,2019-07-15,2019-07-21,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2019,30,2019-07-22,2019-07-28,,28,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2019,31,2019-07-29,2019-08-04,,9,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2019,32,2019-08-05,2019-08-11,,24,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2019,33,2019-08-12,2019-08-18,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2019,34,2019-08-19,2019-08-25,,19,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2019,35,2019-08-26,2019-09-01,,16,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2019,36,2019-09-02,2019-09-08,,10,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2019,37,2019-09-09,2019-09-15,,10,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2019,38,2019-09-16,2019-09-22,,8,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2019,39,2019-09-23,2019-09-29,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2019,40,2019-09-30,2019-10-06,,26,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2019,41,2019-10-07,2019-10-13,,14,0,1,0,,0,1,0,0,0,0,1,,No Report
Poland,European Region of WHO,Eastern Europe,2019,42,2019-10-14,2019-10-20,,9,0,0,0,,1,1,0,0,0,0,1,,No Report
Poland,European Region of WHO,Eastern Europe,2019,43,2019-10-21,2019-10-27,,33,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2019,44,2019-10-28,2019-11-03,,21,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2019,45,2019-11-04,2019-11-10,,35,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2019,46,2019-11-11,2019-11-17,,32,0,0,0,,1,1,0,0,0,0,1,,No Report
Poland,European Region of WHO,Eastern Europe,2019,47,2019-11-18,2019-11-24,,59,0,1,0,,2,3,0,0,0,0,3,,No Report
Poland,European Region of WHO,Eastern Europe,2019,48,2019-11-25,2019-12-01,,52,0,0,0,,1,1,0,0,0,0,1,,No Report
Poland,European Region of WHO,Eastern Europe,2019,49,2019-12-02,2019-12-08,,65,0,1,0,,2,3,0,0,0,0,3,,No Report
Poland,European Region of WHO,Eastern Europe,2019,50,2019-12-09,2019-12-15,,52,0,1,1,,0,2,0,0,1,1,3,,No Report
Poland,European Region of WHO,Eastern Europe,2019,51,2019-12-16,2019-12-22,,64,0,0,0,,3,3,0,0,1,1,4,,No Report
Poland,European Region of WHO,Eastern Europe,2019,52,2019-12-23,2019-12-29,,39,0,1,0,,4,5,0,0,0,0,5,,No Report
Poland,European Region of WHO,Eastern Europe,2020,1,2019-12-30,2020-01-05,,116,0,3,2,,14,19,0,0,1,1,20,,No Report
Poland,European Region of WHO,Eastern Europe,2020,2,2020-01-06,2020-01-12,,54,0,2,0,,11,13,0,0,0,0,13,,No Report
Poland,European Region of WHO,Eastern Europe,2020,3,2020-01-13,2020-01-19,,98,0,9,2,,27,38,0,0,1,1,39,,No Report
Poland,European Region of WHO,Eastern Europe,2020,4,2020-01-20,2020-01-26,,238,0,24,1,,71,96,0,0,1,1,97,,No Report
Poland,European Region of WHO,Eastern Europe,2020,5,2020-01-27,2020-02-02,,240,0,21,5,,78,104,0,0,6,6,110,,No Report
Poland,European Region of WHO,Eastern Europe,2020,6,2020-02-03,2020-02-09,,276,0,8,7,,106,121,0,0,7,7,128,,No Report
Poland,European Region of WHO,Eastern Europe,2020,7,2020-02-10,2020-02-16,,345,0,11,23,,156,190,0,0,5,5,195,,No Report
Poland,European Region of WHO,Eastern Europe,2020,8,2020-02-17,2020-02-23,,255,0,9,11,,97,117,0,0,2,2,119,,No Report
Poland,European Region of WHO,Eastern Europe,2020,9,2020-02-24,2020-03-01,,373,0,21,5,,151,177,0,0,6,6,183,,No Report
Poland,European Region of WHO,Eastern Europe,2020,10,2020-03-02,2020-03-08,,433,0,21,10,,152,183,0,0,6,6,189,,No Report
Poland,European Region of WHO,Eastern Europe,2020,11,2020-03-09,2020-03-15,,,,,,,,,,,,,,,No Report
Poland,European Region of WHO,Eastern Europe,2020,12,2020-03-16,2020-03-22,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2019,1,2018-12-31,2019-01-06,,790,0,60,58,,71,189,0,0,0,0,189,,No Report
Portugal,European Region of WHO,South West Europe,2019,2,2019-01-07,2019-01-13,,1014,0,65,70,,139,274,0,0,3,3,277,,No Report
Portugal,European Region of WHO,South West Europe,2019,3,2019-01-14,2019-01-20,,1300,0,126,138,,219,483,0,0,2,2,485,,No Report
Portugal,European Region of WHO,South West Europe,2019,4,2019-01-21,2019-01-27,,1492,0,149,197,,267,613,1,0,2,3,616,,No Report
Portugal,European Region of WHO,South West Europe,2019,5,2019-01-28,2019-02-03,,1639,0,121,206,,327,654,0,0,0,0,654,,No Report
Portugal,European Region of WHO,South West Europe,2019,6,2019-02-04,2019-02-10,,1722,0,121,191,,387,699,0,0,1,1,700,,No Report
Portugal,European Region of WHO,South West Europe,2019,7,2019-02-11,2019-02-17,,1604,0,113,162,,392,667,0,0,0,0,667,,No Report
Portugal,European Region of WHO,South West Europe,2019,8,2019-02-18,2019-02-24,,1483,0,65,118,,343,526,0,0,1,1,527,,No Report
Portugal,European Region of WHO,South West Europe,2019,9,2019-02-25,2019-03-03,,1144,0,53,94,,216,363,0,0,0,0,363,,No Report
Portugal,European Region of WHO,South West Europe,2019,10,2019-03-04,2019-03-10,,891,0,22,80,,138,240,0,0,0,0,240,,No Report
Portugal,European Region of WHO,South West Europe,2019,11,2019-03-11,2019-03-17,,681,0,19,68,,77,164,0,0,0,0,164,,No Report
Portugal,European Region of WHO,South West Europe,2019,12,2019-03-18,2019-03-24,,632,0,10,64,,51,125,0,0,1,1,126,,No Report
Portugal,European Region of WHO,South West Europe,2019,13,2019-03-25,2019-03-31,,495,0,4,43,,33,80,0,0,1,1,81,,No Report
Portugal,European Region of WHO,South West Europe,2019,14,2019-04-01,2019-04-07,,401,0,5,36,,18,59,0,0,0,0,59,,No Report
Portugal,European Region of WHO,South West Europe,2019,15,2019-04-08,2019-04-14,,362,0,1,33,,8,42,0,0,1,1,43,,No Report
Portugal,European Region of WHO,South West Europe,2019,16,2019-04-15,2019-04-21,,263,0,5,14,,4,23,0,0,0,0,23,,No Report
Portugal,European Region of WHO,South West Europe,2019,17,2019-04-22,2019-04-28,,237,0,1,15,,3,19,0,0,0,0,19,,No Report
Portugal,European Region of WHO,South West Europe,2019,18,2019-04-29,2019-05-05,,186,0,4,6,,1,11,0,0,0,0,11,,No Report
Portugal,European Region of WHO,South West Europe,2019,19,2019-05-06,2019-05-12,,79,0,3,0,,0,3,0,1,0,1,4,,No Report
Portugal,European Region of WHO,South West Europe,2019,20,2019-05-13,2019-05-19,,88,0,0,0,,0,0,0,0,0,0,0,,No Report
Portugal,European Region of WHO,South West Europe,2019,21,2019-05-20,2019-05-26,,4,0,0,0,,0,0,0,0,0,0,0,,No Report
Portugal,European Region of WHO,South West Europe,2019,22,2019-05-27,2019-06-02,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Portugal,European Region of WHO,South West Europe,2019,23,2019-06-03,2019-06-09,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2019,24,2019-06-10,2019-06-16,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2019,25,2019-06-17,2019-06-23,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2019,26,2019-06-24,2019-06-30,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2019,27,2019-07-01,2019-07-07,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2019,28,2019-07-08,2019-07-14,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2019,29,2019-07-15,2019-07-21,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2019,30,2019-07-22,2019-07-28,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2019,31,2019-07-29,2019-08-04,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Portugal,European Region of WHO,South West Europe,2019,32,2019-08-05,2019-08-11,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2019,33,2019-08-12,2019-08-18,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2019,34,2019-08-19,2019-08-25,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2019,35,2019-08-26,2019-09-01,,,,,,,,,,,,,,,No Report
